Path|Owners|Online?|PS (HIon)|Datasets (SmartPS)|Streams|L1T Seed
HLT_HIUPC_SingleJet8_ZDC1nXOR_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet8_ZDC1n_XOR_BptxAND
HLT_HIUPC_SingleJet12_ZDC1nXOR_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet12_ZDC1n_XOR_BptxAND
HLT_HIUPC_SingleJet16_ZDC1nXOR_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet16_ZDC1n_XOR_BptxAND
HLT_HIUPC_SingleJet20_ZDC1nXOR_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet20_ZDC1n_XOR_BptxAND
HLT_HIUPC_SingleJet24_ZDC1nXOR_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet24_ZDC1n_XOR_BptxAND
HLT_HIUPC_SingleJet28_ZDC1nXOR_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet28_ZDC1n_XOR_BptxAND
HLT_HIUPC_SingleJet8_NotMBHF2AND_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet8_NotMinimumBiasHF2_AND_BptxAND
HLT_HIUPC_SingleJet12_NotMBHF2AND_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet12_NotMinimumBiasHF2_AND_BptxAND
HLT_HIUPC_SingleJet16_NotMBHF2AND_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet16_NotMinimumBiasHF2_AND_BptxAND
HLT_HIUPC_SingleJet20_NotMBHF2AND_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet20_NotMinimumBiasHF2_AND_BptxAND
HLT_HIUPC_SingleJet28_NotMBHF2AND_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet28_NotMinimumBiasHF2_AND_BptxAND
HLT_HIUPC_SingleJet24_NotMBHF2AND_MaxPixelCluster50000_v1|HIN|Yes|1|HIForward0, HIForward1, HIForward10, HIForward11, HIForward12, HIForward13, HIForward14, HIForward15, HIForward16, HIForward17, HIForward18, HIForward19, HIForward2, HIForward3, HIForward4, HIForward5, HIForward6, HIForward7, HIForward8, HIForward9|PhysicsHIForward0, PhysicsHIForward1, PhysicsHIForward10, PhysicsHIForward11, PhysicsHIForward12, PhysicsHIForward13, PhysicsHIForward14, PhysicsHIForward15, PhysicsHIForward16, PhysicsHIForward17, PhysicsHIForward18, PhysicsHIForward19, PhysicsHIForward2, PhysicsHIForward3, PhysicsHIForward4, PhysicsHIForward5, PhysicsHIForward6, PhysicsHIForward7, PhysicsHIForward8, PhysicsHIForward9|L1_SingleJet24_NotMinimumBiasHF2_AND_BptxAND
HLT_HIL1SingleMu0_v3|HIN|Yes|100|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu0_BptxAND
HLT_HIL1SingleMu0_Open_v3|HIN|Yes|100|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMuOpen_BptxAND
HLT_HIL1SingleMu0_Cosmic_v3|HIN|Yes|0|HIExpressPhysics, HIExpressPhysicsRawPrime, HIOnlineMonitor, HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQM, HIExpress, HIExpressRawPrime, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMuCosmic_BptxAND
HLT_HIL1SingleMu5_SingleEG20Gsf_v3|HIN|Yes|1|HIEventDisplay, HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQMEventDisplay, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu3_SingleEG12_BptxAND
HLT_HIL1SingleMu5_SingleGEDPhoton20_v3|HIN|Yes|1|HIEventDisplay(25), HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|HIDQMEventDisplay, PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu3_SingleEG12_BptxAND
HLT_HIL1SingleMu7_SingleEG20Gsf_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu5_SingleEG15_BptxAND
HLT_HIL1SingleMu7_SingleGEDPhoton10_v3|HIN|Yes|1|HIPhysicsRawPrime0, HIPhysicsRawPrime1, HIPhysicsRawPrime10, HIPhysicsRawPrime11, HIPhysicsRawPrime12, HIPhysicsRawPrime13, HIPhysicsRawPrime14, HIPhysicsRawPrime15, HIPhysicsRawPrime16, HIPhysicsRawPrime17, HIPhysicsRawPrime18, HIPhysicsRawPrime19, HIPhysicsRawPrime2, HIPhysicsRawPrime20, HIPhysicsRawPrime21, HIPhysicsRawPrime22, HIPhysicsRawPrime23, HIPhysicsRawPrime24, HIPhysicsRawPrime25, HIPhysicsRawPrime26, HIPhysicsRawPrime27, HIPhysicsRawPrime28, HIPhysicsRawPrime29, HIPhysicsRawPrime3, HIPhysicsRawPrime30, HIPhysicsRawPrime31, HIPhysicsRawPrime4, HIPhysicsRawPrime5, HIPhysicsRawPrime6, HIPhysicsRawPrime7, HIPhysicsRawPrime8, HIPhysicsRawPrime9|PhysicsHIPhysicsRawPrime0, PhysicsHIPhysicsRawPrime1, PhysicsHIPhysicsRawPrime10, PhysicsHIPhysicsRawPrime11, PhysicsHIPhysicsRawPrime12, PhysicsHIPhysicsRawPrime13, PhysicsHIPhysicsRawPrime14, PhysicsHIPhysicsRawPrime15, PhysicsHIPhysicsRawPrime16, PhysicsHIPhysicsRawPrime17, PhysicsHIPhysicsRawPrime18, PhysicsHIPhysicsRawPrime19, PhysicsHIPhysicsRawPrime2, PhysicsHIPhysicsRawPrime20, PhysicsHIPhysicsRawPrime21, PhysicsHIPhysicsRawPrime22, PhysicsHIPhysicsRawPrime23, PhysicsHIPhysicsRawPrime24, PhysicsHIPhysicsRawPrime25, PhysicsHIPhysicsRawPrime26, PhysicsHIPhysicsRawPrime27, PhysicsHIPhysicsRawPrime28, PhysicsHIPhysicsRawPrime29, PhysicsHIPhysicsRawPrime3, PhysicsHIPhysicsRawPrime30, PhysicsHIPhysicsRawPrime31, PhysicsHIPhysicsRawPrime4, PhysicsHIPhysicsRawPrime5, PhysicsHIPhysicsRawPrime6, PhysicsHIPhysicsRawPrime7, PhysicsHIPhysicsRawPrime8, PhysicsHIPhysicsRawPrime9|L1_SingleMu7_SingleEG10_BptxAND
